date,time,period,lane,car_type,direction,target,
6/25/2019,7:52:34,07:30-08:30,e,2,-1,s,
6/25/2019,7:52:55,07:30-08:30,e,1,-1,s,
6/25/2019,7:53:00,07:30-08:30,e,2,-1,s,
6/25/2019,7:53:06,07:30-08:30,e,1,-1,s,
6/25/2019,7:53:07,07:30-08:30,e,1,0,w,
6/25/2019,7:53:11,07:30-08:30,e,2,0,w,
6/25/2019,7:53:12,07:30-08:30,e,2,0,w,
6/25/2019,7:53:14,07:30-08:30,e,2,0,w,
6/25/2019,7:53:15,07:30-08:30,e,2,-1,s,
6/25/2019,7:53:19,07:30-08:30,e,2,0,w,
6/25/2019,7:53:29,07:30-08:30,e,1,1,n,
6/25/2019,7:53:37,07:30-08:30,e,1,0,w,
6/25/2019,7:53:38,07:30-08:30,e,1,0,w,
6/25/2019,7:54:29,07:30-08:30,e,1,1,n,
6/25/2019,7:54:32,07:30-08:30,e,2,0,w,
6/25/2019,7:54:36,07:30-08:30,e,2,0,w,
6/25/2019,7:54:41,07:30-08:30,e,1,1,n,
6/25/2019,7:54:47,07:30-08:30,e,2,0,w,
6/25/2019,7:54:49,07:30-08:30,e,1,0,w,
6/25/2019,7:54:50,07:30-08:30,e,1,1,n,
6/25/2019,7:54:51,07:30-08:30,e,2,0,w,
6/25/2019,7:55:02,07:30-08:30,e,1,0,w,
6/25/2019,7:55:14,07:30-08:30,e,1,-1,s,
6/25/2019,7:55:21,07:30-08:30,e,2,0,w,
6/25/2019,7:55:31,07:30-08:30,e,2,0,w,
6/25/2019,7:55:33,07:30-08:30,e,1,0,w,
6/25/2019,7:55:34,07:30-08:30,e,2,0,w,
6/25/2019,7:55:36,07:30-08:30,e,1,0,w,
6/25/2019,7:55:39,07:30-08:30,e,1,0,w,
6/25/2019,7:55:40,07:30-08:30,e,1,-1,s,
6/25/2019,7:55:41,07:30-08:30,e,2,0,w,
6/25/2019,7:55:42,07:30-08:30,e,1,0,w,
6/25/2019,7:55:45,07:30-08:30,e,1,0,w,
6/25/2019,7:55:48,07:30-08:30,e,1,0,w,
6/25/2019,7:55:50,07:30-08:30,e,1,0,w,
6/25/2019,7:55:51,07:30-08:30,e,1,1,n,
6/25/2019,7:55:54,07:30-08:30,e,2,0,w,
6/25/2019,7:55:54,07:30-08:30,e,1,0,w,
6/25/2019,7:55:57,07:30-08:30,e,1,0,w,
6/25/2019,7:55:58,07:30-08:30,e,1,0,w,
6/25/2019,7:56:01,07:30-08:30,e,1,1,n,
6/25/2019,7:56:02,07:30-08:30,e,1,1,n,
6/25/2019,7:56:04,07:30-08:30,e,2,-1,s,
6/25/2019,7:56:05,07:30-08:30,e,1,-1,s,
6/25/2019,7:56:08,07:30-08:30,e,1,0,w,
6/25/2019,7:56:10,07:30-08:30,e,2,-1,s,
6/25/2019,7:56:13,07:30-08:30,e,2,-1,s,
6/25/2019,7:56:20,07:30-08:30,e,1,0,w,
6/25/2019,7:56:25,07:30-08:30,e,1,1,n,
6/25/2019,7:56:54,07:30-08:30,e,1,0,w,
6/25/2019,7:56:56,07:30-08:30,e,2,0,w,
6/25/2019,7:57:02,07:30-08:30,e,1,0,w,
6/25/2019,7:57:06,07:30-08:30,e,1,1,n,
6/25/2019,7:57:10,07:30-08:30,e,1,-1,s,
6/25/2019,7:57:11,07:30-08:30,e,1,0,w,
6/25/2019,7:57:13,07:30-08:30,e,1,1,n,
6/25/2019,7:57:14,07:30-08:30,e,2,0,w,
6/25/2019,7:57:17,07:30-08:30,e,1,0,w,
6/25/2019,7:57:19,07:30-08:30,e,1,1,n,
6/25/2019,7:57:20,07:30-08:30,e,2,-1,s,
6/25/2019,7:57:38,07:30-08:30,e,1,0,w,
6/25/2019,7:57:40,07:30-08:30,e,2,-1,s,
6/25/2019,7:57:57,07:30-08:30,e,2,0,w,
6/25/2019,7:58:02,07:30-08:30,e,2,1,n,
6/25/2019,7:58:03,07:30-08:30,e,1,-1,s,
6/25/2019,7:58:04,07:30-08:30,e,1,0,w,
6/25/2019,7:58:05,07:30-08:30,e,1,0,w,
6/25/2019,7:58:07,07:30-08:30,e,1,2,e,
6/25/2019,7:58:11,07:30-08:30,e,1,2,e,
6/25/2019,7:58:12,07:30-08:30,e,1,0,w,
6/25/2019,7:58:13,07:30-08:30,e,2,1,n,
6/25/2019,7:58:14,07:30-08:30,e,2,0,w,
6/25/2019,7:58:14,07:30-08:30,e,2,0,w,
6/25/2019,7:58:15,07:30-08:30,e,1,1,n,
6/25/2019,7:58:20,07:30-08:30,e,1,2,e,
6/25/2019,7:58:21,07:30-08:30,e,2,1,n,
6/25/2019,7:58:23,07:30-08:30,e,1,-1,s,
6/25/2019,7:58:24,07:30-08:30,e,1,0,w,
6/25/2019,7:58:24,07:30-08:30,e,1,0,w,
6/25/2019,7:58:28,07:30-08:30,e,1,1,n,
6/25/2019,7:58:28,07:30-08:30,e,1,-1,s,
6/25/2019,7:58:29,07:30-08:30,e,2,1,n,
6/25/2019,7:58:29,07:30-08:30,e,1,0,w,
6/25/2019,7:58:32,07:30-08:30,e,2,0,w,
6/25/2019,7:58:32,07:30-08:30,e,1,1,n,
6/25/2019,7:58:34,07:30-08:30,e,1,1,n,
6/25/2019,7:58:35,07:30-08:30,e,1,0,w,
6/25/2019,7:58:35,07:30-08:30,e,2,0,w,
6/25/2019,7:58:43,07:30-08:30,e,2,0,w,
6/25/2019,7:58:49,07:30-08:30,e,1,0,w,
6/25/2019,7:59:22,07:30-08:30,e,2,0,w,
6/25/2019,7:59:23,07:30-08:30,e,1,0,w,
6/25/2019,7:59:28,07:30-08:30,e,1,0,w,
6/25/2019,7:59:34,07:30-08:30,e,2,-1,s,
6/25/2019,7:59:38,07:30-08:30,e,2,0,w,
6/25/2019,7:59:42,07:30-08:30,e,1,-1,s,
6/25/2019,7:59:42,07:30-08:30,e,1,-1,s,
6/25/2019,7:59:42,07:30-08:30,e,1,-1,s,
6/25/2019,7:59:43,07:30-08:30,e,1,-1,s,
6/25/2019,7:59:45,07:30-08:30,e,3,-1,s,
6/25/2019,7:59:46,07:30-08:30,e,1,-1,s,
6/25/2019,7:59:49,07:30-08:30,e,1,-1,s,
6/25/2019,7:59:53,07:30-08:30,e,1,-1,s,
6/25/2019,8:00:01,07:30-08:30,e,1,-1,s,
6/25/2019,8:00:02,07:30-08:30,e,1,-1,s,
6/25/2019,8:00:12,07:30-08:30,e,1,-1,s,
6/25/2019,8:00:22,07:30-08:30,e,2,-1,s,
6/25/2019,8:00:22,07:30-08:30,e,2,0,w,
6/25/2019,8:00:23,07:30-08:30,e,2,1,n,
6/25/2019,8:00:26,07:30-08:30,e,2,-1,s,
6/25/2019,8:00:28,07:30-08:30,e,1,0,w,
6/25/2019,8:00:31,07:30-08:30,e,1,0,w,
6/25/2019,8:00:31,07:30-08:30,e,2,0,w,
6/25/2019,8:00:32,07:30-08:30,e,2,0,w,
6/25/2019,8:00:33,07:30-08:30,e,1,0,w,
6/25/2019,8:00:36,07:30-08:30,e,2,0,w,
6/25/2019,8:00:37,07:30-08:30,e,1,-1,s,
6/25/2019,8:00:38,07:30-08:30,e,1,0,w,
6/25/2019,8:00:39,07:30-08:30,e,1,0,w,
6/25/2019,8:00:42,07:30-08:30,e,3,0,w,
6/25/2019,8:00:45,07:30-08:30,e,1,0,w,
6/25/2019,8:00:46,07:30-08:30,e,2,0,w,
6/25/2019,8:00:47,07:30-08:30,e,2,0,w,
6/25/2019,8:00:48,07:30-08:30,e,1,0,w,
6/25/2019,8:00:52,07:30-08:30,e,1,-1,s,
6/25/2019,8:00:59,07:30-08:30,e,2,0,w,
6/25/2019,8:01:00,07:30-08:30,e,1,0,w,
6/25/2019,8:01:09,07:30-08:30,e,1,1,n,
6/25/2019,8:01:30,07:30-08:30,e,1,1,n,
6/25/2019,8:01:37,07:30-08:30,e,1,1,n,
6/25/2019,8:01:44,07:30-08:30,e,1,0,w,
6/25/2019,8:01:49,07:30-08:30,e,2,0,w,
6/25/2019,8:01:50,07:30-08:30,e,1,0,w,
6/25/2019,8:01:52,07:30-08:30,e,1,1,n,
6/25/2019,8:01:53,07:30-08:30,e,2,1,n,
6/25/2019,8:01:59,07:30-08:30,e,1,0,w,
6/25/2019,8:01:59,07:30-08:30,e,1,1,n,
6/25/2019,8:02:01,07:30-08:30,e,1,0,w,
6/25/2019,8:02:02,07:30-08:30,e,1,0,w,
6/25/2019,8:02:03,07:30-08:30,e,1,1,n,
6/25/2019,8:02:18,07:30-08:30,e,1,-1,s,
6/25/2019,8:02:18,07:30-08:30,e,1,1,n,
6/25/2019,8:02:27,07:30-08:30,e,3,0,w,
6/25/2019,8:02:28,07:30-08:30,e,1,0,w,
6/25/2019,8:02:30,07:30-08:30,e,2,1,n,
6/25/2019,8:02:34,07:30-08:30,e,1,1,n,
6/25/2019,8:02:48,07:30-08:30,e,1,0,w,
6/25/2019,8:02:52,07:30-08:30,e,1,-1,s,
6/25/2019,8:02:53,07:30-08:30,e,2,-1,s,
6/25/2019,8:02:54,07:30-08:30,e,2,0,w,
6/25/2019,8:02:56,07:30-08:30,e,1,-1,s,
6/25/2019,8:02:59,07:30-08:30,e,1,0,w,
6/25/2019,8:03:00,07:30-08:30,e,1,-1,s,
6/25/2019,8:03:02,07:30-08:30,e,1,-1,s,
6/25/2019,8:03:06,07:30-08:30,e,2,-1,s,
6/25/2019,8:03:09,07:30-08:30,e,1,-1,s,
6/25/2019,8:03:11,07:30-08:30,e,1,-1,s,
6/25/2019,8:03:12,07:30-08:30,e,2,-1,s,
6/25/2019,8:03:14,07:30-08:30,e,1,-1,s,
6/25/2019,8:03:15,07:30-08:30,e,2,-1,s,
6/25/2019,8:03:20,07:30-08:30,e,2,0,w,
6/25/2019,8:03:21,07:30-08:30,e,1,0,w,
6/25/2019,8:03:28,07:30-08:30,e,1,0,w,
6/25/2019,8:03:39,07:30-08:30,e,1,0,w,
6/25/2019,8:03:47,07:30-08:30,e,1,0,w,
6/25/2019,8:04:09,07:30-08:30,e,1,0,w,
6/25/2019,8:04:17,07:30-08:30,e,1,-1,s,
6/25/2019,8:04:18,07:30-08:30,e,1,1,n,
6/25/2019,8:04:20,07:30-08:30,e,2,0,w,
6/25/2019,8:04:25,07:30-08:30,e,2,0,w,
6/25/2019,8:04:26,07:30-08:30,e,1,-1,s,
6/25/2019,8:04:27,07:30-08:30,e,1,0,w,
6/25/2019,8:04:32,07:30-08:30,e,2,0,w,
6/25/2019,8:04:33,07:30-08:30,e,2,0,w,
6/25/2019,8:04:33,07:30-08:30,e,2,0,w,
6/25/2019,8:04:34,07:30-08:30,e,2,0,w,
6/25/2019,8:04:39,07:30-08:30,e,1,0,w,
6/25/2019,8:04:40,07:30-08:30,e,1,0,w,
6/25/2019,8:04:46,07:30-08:30,e,2,-1,s,
6/25/2019,8:04:57,07:30-08:30,e,1,0,w,
6/25/2019,8:05:03,07:30-08:30,e,1,-1,s,
6/25/2019,8:05:13,07:30-08:30,e,2,0,w,
6/25/2019,8:05:13,07:30-08:30,e,1,0,w,
6/25/2019,8:05:20,07:30-08:30,e,1,0,w,
6/25/2019,8:05:21,07:30-08:30,e,1,-1,s,
6/25/2019,8:05:22,07:30-08:30,e,1,0,w,
6/25/2019,8:05:23,07:30-08:30,e,1,1,n,
6/25/2019,8:05:24,07:30-08:30,e,2,-1,s,
6/25/2019,8:05:25,07:30-08:30,e,2,0,w,
6/25/2019,8:05:28,07:30-08:30,e,1,2,e,
6/25/2019,8:05:29,07:30-08:30,e,1,0,w,
6/25/2019,8:05:31,07:30-08:30,e,2,0,w,
6/25/2019,8:05:34,07:30-08:30,e,2,0,w,
6/25/2019,8:05:36,07:30-08:30,e,2,0,w,
6/25/2019,8:05:39,07:30-08:30,e,3,-1,s,
6/25/2019,8:05:41,07:30-08:30,e,1,0,w,
6/25/2019,8:05:42,07:30-08:30,e,2,0,w,
6/25/2019,8:05:42,07:30-08:30,e,2,0,w,
6/25/2019,8:05:44,07:30-08:30,e,1,-1,s,
6/25/2019,8:05:45,07:30-08:30,e,2,0,w,
6/25/2019,8:05:48,07:30-08:30,e,2,1,n,
6/25/2019,8:05:51,07:30-08:30,e,1,-1,s,
6/25/2019,8:05:52,07:30-08:30,e,2,0,w,
6/25/2019,8:06:01,07:30-08:30,e,1,0,w,
6/25/2019,8:06:34,07:30-08:30,e,1,0,w,
6/25/2019,8:06:39,07:30-08:30,e,2,-1,s,
6/25/2019,8:06:48,07:30-08:30,e,1,-1,s,
6/25/2019,8:06:48,07:30-08:30,e,1,1,n,
6/25/2019,8:06:49,07:30-08:30,e,2,-1,s,
6/25/2019,8:06:50,07:30-08:30,e,2,0,w,
6/25/2019,8:06:50,07:30-08:30,e,2,0,w,
6/25/2019,8:07:01,07:30-08:30,e,2,-1,s,
6/25/2019,8:07:02,07:30-08:30,e,1,0,w,
6/25/2019,8:07:03,07:30-08:30,e,1,0,w,
6/25/2019,8:07:04,07:30-08:30,e,2,0,w,
6/25/2019,8:07:07,07:30-08:30,e,1,0,w,
6/25/2019,8:07:12,07:30-08:30,e,2,0,w,
6/25/2019,8:07:16,07:30-08:30,e,1,0,w,
6/25/2019,8:07:17,07:30-08:30,e,2,-1,s,
6/25/2019,8:07:34,07:30-08:30,e,1,-1,s,
6/25/2019,8:07:40,07:30-08:30,e,1,-1,s,
6/25/2019,8:07:41,07:30-08:30,e,1,-1,s,
6/25/2019,8:07:43,07:30-08:30,e,1,-1,s,
6/25/2019,8:07:45,07:30-08:30,e,1,-1,s,
6/25/2019,8:07:46,07:30-08:30,e,1,-1,s,
6/25/2019,8:07:48,07:30-08:30,e,1,-1,s,
6/25/2019,8:07:50,07:30-08:30,e,2,-1,s,
6/25/2019,8:07:51,07:30-08:30,e,1,1,n,
6/25/2019,8:07:51,07:30-08:30,e,1,-1,s,
6/25/2019,8:07:54,07:30-08:30,e,2,0,w,
6/25/2019,8:07:54,07:30-08:30,e,1,1,n,
6/25/2019,8:07:58,07:30-08:30,e,1,0,w,
6/25/2019,8:07:58,07:30-08:30,e,1,0,w,
6/25/2019,8:07:59,07:30-08:30,e,1,-1,s,
6/25/2019,8:07:59,07:30-08:30,e,1,0,w,
6/25/2019,8:08:01,07:30-08:30,e,2,2,e,
6/25/2019,8:08:02,07:30-08:30,e,1,2,e,
6/25/2019,8:08:08,07:30-08:30,e,1,0,w,
6/25/2019,8:08:28,07:30-08:30,e,2,0,w,
6/25/2019,8:08:59,07:30-08:30,e,2,0,w,
6/25/2019,8:09:11,07:30-08:30,e,1,-1,s,
6/25/2019,8:09:14,07:30-08:30,e,1,-1,s,
6/25/2019,8:09:15,07:30-08:30,e,2,0,w,
6/25/2019,8:09:17,07:30-08:30,e,1,-1,s,
6/25/2019,8:09:21,07:30-08:30,e,1,0,w,
6/25/2019,8:09:21,07:30-08:30,e,1,1,n,
6/25/2019,8:09:22,07:30-08:30,e,2,1,n,
6/25/2019,8:09:23,07:30-08:30,e,1,0,w,
6/25/2019,8:09:23,07:30-08:30,e,1,0,w,
6/25/2019,8:09:30,07:30-08:30,e,1,0,w,
6/25/2019,8:09:33,07:30-08:30,e,2,0,w,
6/25/2019,8:09:36,07:30-08:30,e,1,0,w,
6/25/2019,8:09:43,07:30-08:30,e,2,0,w,
6/25/2019,8:09:58,07:30-08:30,e,2,0,w,
6/25/2019,8:10:06,07:30-08:30,e,1,0,w,
6/25/2019,8:10:06,07:30-08:30,e,1,2,e,
6/25/2019,8:10:10,07:30-08:30,e,1,-1,s,
6/25/2019,8:10:11,07:30-08:30,e,1,0,w,
6/25/2019,8:10:11,07:30-08:30,e,2,2,e,
6/25/2019,8:10:17,07:30-08:30,e,2,-1,s,
6/25/2019,8:10:18,07:30-08:30,e,1,-1,s,
6/25/2019,8:10:20,07:30-08:30,e,1,-1,s,
6/25/2019,8:10:21,07:30-08:30,e,1,-1,s,
6/25/2019,8:10:23,07:30-08:30,e,2,0,w,
6/25/2019,8:10:24,07:30-08:30,e,4,-1,s,
6/25/2019,8:10:27,07:30-08:30,e,1,-1,s,
6/25/2019,8:10:29,07:30-08:30,e,1,-1,s,
6/25/2019,8:10:30,07:30-08:30,e,1,-1,s,
6/25/2019,8:10:34,07:30-08:30,e,3,-1,s,
6/25/2019,8:10:35,07:30-08:30,e,2,-1,s,
6/25/2019,8:10:37,07:30-08:30,e,1,-1,s,
6/25/2019,8:10:39,07:30-08:30,e,1,-1,s,
6/25/2019,8:10:42,07:30-08:30,e,1,-1,s,
6/25/2019,8:10:42,07:30-08:30,e,1,-1,s,
6/25/2019,8:11:18,07:30-08:30,e,1,-1,s,
6/25/2019,8:11:22,07:30-08:30,e,1,-1,s,
6/25/2019,8:11:23,07:30-08:30,e,1,0,w,
6/25/2019,8:11:24,07:30-08:30,e,1,0,w,
6/25/2019,8:11:31,07:30-08:30,e,1,0,w,
6/25/2019,8:11:40,07:30-08:30,e,2,0,w,
6/25/2019,8:11:41,07:30-08:30,e,2,-1,s,
6/25/2019,8:11:46,07:30-08:30,e,1,-1,s,
6/25/2019,8:11:48,07:30-08:30,e,2,0,w,
6/25/2019,8:12:20,07:30-08:30,e,2,0,w,
6/25/2019,8:12:26,07:30-08:30,e,1,0,w,
6/25/2019,8:12:26,07:30-08:30,e,2,0,w,
6/25/2019,8:12:28,07:30-08:30,e,1,0,w,
6/25/2019,8:12:29,07:30-08:30,e,1,-1,s,
6/25/2019,8:12:31,07:30-08:30,e,2,-1,s,
6/25/2019,8:12:37,07:30-08:30,e,2,0,w,
6/25/2019,8:12:38,07:30-08:30,e,1,0,w,
6/25/2019,8:12:39,07:30-08:30,e,1,0,w,
6/25/2019,8:12:40,07:30-08:30,e,2,0,w,
6/25/2019,8:12:40,07:30-08:30,e,2,0,w,
6/25/2019,8:12:41,07:30-08:30,e,1,0,w,
6/25/2019,8:12:48,07:30-08:30,e,4,0,w,
6/25/2019,8:12:49,07:30-08:30,e,2,0,w,
6/25/2019,8:12:51,07:30-08:30,e,1,0,w,
6/25/2019,8:12:52,07:30-08:30,e,1,-1,s,
6/25/2019,8:12:53,07:30-08:30,e,2,1,n,
6/25/2019,8:12:57,07:30-08:30,e,2,2,e,
6/25/2019,8:13:00,07:30-08:30,e,1,1,n,
6/25/2019,8:13:02,07:30-08:30,e,2,0,w,
6/25/2019,8:13:03,07:30-08:30,e,2,0,w,
6/25/2019,8:13:04,07:30-08:30,e,1,0,w,
6/25/2019,8:13:12,07:30-08:30,e,1,0,w,
6/25/2019,8:13:15,07:30-08:30,e,2,0,w,
6/25/2019,8:13:30,07:30-08:30,e,1,0,w,
6/25/2019,8:13:49,07:30-08:30,e,2,0,w,
6/25/2019,8:13:51,07:30-08:30,e,1,0,w,
6/25/2019,8:13:55,07:30-08:30,e,1,0,w,
6/25/2019,8:14:05,07:30-08:30,e,1,0,w,
6/25/2019,8:14:07,07:30-08:30,e,1,0,w,
6/25/2019,8:14:09,07:30-08:30,e,1,-1,s,
6/25/2019,8:14:11,07:30-08:30,e,2,0,w,
6/25/2019,8:14:15,07:30-08:30,e,1,0,w,
6/25/2019,8:14:16,07:30-08:30,e,1,0,w,
6/25/2019,8:14:16,07:30-08:30,e,1,0,w,
6/25/2019,8:14:17,07:30-08:30,e,1,0,w,
6/25/2019,8:14:20,07:30-08:30,e,1,0,w,
6/25/2019,8:14:22,07:30-08:30,e,2,-1,s,
6/25/2019,8:14:29,07:30-08:30,e,1,0,w,
6/25/2019,8:14:43,07:30-08:30,e,2,-1,s,
6/25/2019,8:14:50,07:30-08:30,e,2,-1,s,
6/25/2019,8:14:51,07:30-08:30,e,1,-1,s,
6/25/2019,8:14:55,07:30-08:30,e,1,0,w,
6/25/2019,8:14:56,07:30-08:30,e,1,0,w,
6/25/2019,8:14:58,07:30-08:30,e,1,-1,s,
6/25/2019,8:15:00,07:30-08:30,e,1,-1,s,
6/25/2019,8:15:05,07:30-08:30,e,1,-1,s,
6/25/2019,8:15:06,07:30-08:30,e,2,-1,s,
6/25/2019,8:15:08,07:30-08:30,e,1,-1,s,
6/25/2019,8:15:10,07:30-08:30,e,1,0,w,
6/25/2019,8:15:11,07:30-08:30,e,1,1,n,
6/25/2019,8:15:13,07:30-08:30,e,2,-1,s,
6/25/2019,8:15:24,07:30-08:30,e,2,-1,s,
6/25/2019,8:15:24,07:30-08:30,e,2,0,w,
6/25/2019,8:15:27,07:30-08:30,e,2,0,w,
6/25/2019,8:15:38,07:30-08:30,e,2,-1,s,
6/25/2019,8:15:53,07:30-08:30,e,2,0,w,
6/25/2019,8:16:16,07:30-08:30,e,1,0,w,
6/25/2019,8:16:19,07:30-08:30,e,2,0,w,
6/25/2019,8:16:24,07:30-08:30,e,2,0,w,
6/25/2019,8:16:28,07:30-08:30,e,2,-1,s,
6/25/2019,8:16:32,07:30-08:30,e,2,0,w,
6/25/2019,8:16:33,07:30-08:30,e,2,0,w,
6/25/2019,8:16:38,07:30-08:30,e,1,0,w,
6/25/2019,8:16:41,07:30-08:30,e,1,0,w,
6/25/2019,8:16:51,07:30-08:30,e,2,0,w,
6/25/2019,8:17:00,07:30-08:30,e,2,0,w,
6/25/2019,8:17:21,07:30-08:30,e,2,0,w,
6/25/2019,8:17:23,07:30-08:30,e,1,0,w,
6/25/2019,8:17:23,07:30-08:30,e,1,0,w,
6/25/2019,8:17:27,07:30-08:30,e,1,0,w,
6/25/2019,8:17:28,07:30-08:30,e,1,0,w,
6/25/2019,8:17:29,07:30-08:30,e,1,0,w,
6/25/2019,8:17:29,07:30-08:30,e,1,0,w,
6/25/2019,8:17:34,07:30-08:30,e,1,0,w,
6/25/2019,8:17:35,07:30-08:30,e,2,0,w,
6/25/2019,8:17:36,07:30-08:30,e,1,0,w,
6/25/2019,8:17:36,07:30-08:30,e,2,0,w,
6/25/2019,8:17:37,07:30-08:30,e,1,0,w,
6/25/2019,8:17:38,07:30-08:30,e,1,0,w,
6/25/2019,8:17:40,07:30-08:30,e,1,0,w,
6/25/2019,8:17:41,07:30-08:30,e,1,0,w,
6/25/2019,8:17:43,07:30-08:30,e,2,0,w,
6/25/2019,8:17:45,07:30-08:30,e,1,-1,s,
6/25/2019,8:17:47,07:30-08:30,e,2,-1,s,
6/25/2019,8:17:47,07:30-08:30,e,2,-1,s,
6/25/2019,8:17:48,07:30-08:30,e,2,-1,s,
6/25/2019,8:17:49,07:30-08:30,e,2,-1,s,
6/25/2019,8:17:49,07:30-08:30,e,1,-1,s,
6/25/2019,8:17:55,07:30-08:30,e,1,-1,s,
6/25/2019,8:17:57,07:30-08:30,e,2,-1,s,
6/25/2019,8:17:57,07:30-08:30,e,2,-1,s,
6/25/2019,8:18:02,07:30-08:30,e,1,-1,s,
6/25/2019,8:18:38,07:30-08:30,e,2,2,e,
6/25/2019,8:18:40,07:30-08:30,e,2,0,w,
6/25/2019,8:18:46,07:30-08:30,e,2,-1,s,
6/25/2019,8:18:53,07:30-08:30,e,3,0,w,
6/25/2019,8:18:55,07:30-08:30,e,1,1,n,
6/25/2019,8:18:59,07:30-08:30,e,1,0,w,
6/25/2019,8:19:02,07:30-08:30,e,1,0,w,
6/25/2019,8:19:04,07:30-08:30,e,2,-1,s,
6/25/2019,8:19:06,07:30-08:30,e,1,0,w,
6/25/2019,8:19:10,07:30-08:30,e,2,0,w,
6/25/2019,8:19:14,07:30-08:30,e,2,0,w,
6/25/2019,8:19:16,07:30-08:30,e,2,0,w,
6/25/2019,8:19:20,07:30-08:30,e,1,0,w,
6/25/2019,8:19:21,07:30-08:30,e,1,0,w,
6/25/2019,8:19:33,07:30-08:30,e,1,0,w,
6/25/2019,8:19:34,07:30-08:30,e,1,0,w,
6/25/2019,8:19:35,07:30-08:30,e,1,-1,s,
6/25/2019,8:19:45,07:30-08:30,e,2,0,w,
6/25/2019,8:19:46,07:30-08:30,e,1,0,w,
6/25/2019,8:19:46,07:30-08:30,e,2,0,w,
6/25/2019,8:19:56,07:30-08:30,e,2,0,w,
6/25/2019,8:19:56,07:30-08:30,e,2,0,w,
6/25/2019,8:19:58,07:30-08:30,e,1,0,w,
6/25/2019,8:19:59,07:30-08:30,e,2,2,e,
6/25/2019,8:20:00,07:30-08:30,e,1,0,w,
6/25/2019,8:20:01,07:30-08:30,e,1,0,w,
6/25/2019,8:20:02,07:30-08:30,e,1,0,w,
6/25/2019,8:20:04,07:30-08:30,e,2,0,w,
6/25/2019,8:20:06,07:30-08:30,e,4,0,w,
6/25/2019,8:20:11,07:30-08:30,e,1,0,w,
6/25/2019,8:20:11,07:30-08:30,e,1,1,n,
6/25/2019,8:20:12,07:30-08:30,e,1,0,w,
6/25/2019,8:20:15,07:30-08:30,e,1,1,n,
6/25/2019,8:20:17,07:30-08:30,e,1,0,w,
6/25/2019,8:20:24,07:30-08:30,e,3,0,w,
6/25/2019,8:20:30,07:30-08:30,e,1,-1,s,
6/25/2019,8:21:06,07:30-08:30,e,2,0,w,
6/25/2019,8:21:08,07:30-08:30,e,1,0,w,
6/25/2019,8:21:13,07:30-08:30,e,1,-1,s,
6/25/2019,8:21:18,07:30-08:30,e,1,-1,s,
6/25/2019,8:21:19,07:30-08:30,e,1,-1,s,
6/25/2019,8:21:21,07:30-08:30,e,1,-1,s,
6/25/2019,8:21:25,07:30-08:30,e,1,-1,s,
6/25/2019,8:21:27,07:30-08:30,e,1,-1,s,
6/25/2019,8:21:30,07:30-08:30,e,1,-1,s,
6/25/2019,8:21:32,07:30-08:30,e,1,-1,s,
6/25/2019,8:21:34,07:30-08:30,e,2,-1,s,
6/25/2019,8:21:47,07:30-08:30,e,1,-1,s,
6/25/2019,8:22:10,07:30-08:30,e,1,-1,s,
6/25/2019,8:22:11,07:30-08:30,e,2,-1,s,
6/25/2019,8:22:12,07:30-08:30,e,2,0,w,
6/25/2019,8:22:12,07:30-08:30,e,2,0,w,
6/25/2019,8:22:20,07:30-08:30,e,2,2,e,
6/25/2019,8:22:21,07:30-08:30,e,4,0,w,
6/25/2019,8:22:24,07:30-08:30,e,2,0,w,
6/25/2019,8:22:26,07:30-08:30,e,1,0,w,
6/25/2019,8:22:26,07:30-08:30,e,2,0,w,
6/25/2019,8:22:27,07:30-08:30,e,1,1,n,
6/25/2019,8:22:28,07:30-08:30,e,1,0,w,
6/25/2019,8:22:30,07:30-08:30,e,2,0,w,
6/25/2019,8:22:33,07:30-08:30,e,1,0,w,
6/25/2019,8:22:35,07:30-08:30,e,1,0,w,
6/25/2019,8:22:37,07:30-08:30,e,2,0,w,
6/25/2019,8:22:38,07:30-08:30,e,1,1,n,
6/25/2019,8:22:39,07:30-08:30,e,2,0,w,
6/25/2019,8:22:40,07:30-08:30,e,1,0,w,
6/25/2019,8:22:43,07:30-08:30,e,1,1,n,
6/25/2019,8:22:46,07:30-08:30,e,1,0,w,
6/25/2019,8:22:47,07:30-08:30,e,2,0,w,
6/25/2019,8:22:49,07:30-08:30,e,2,0,w,
6/25/2019,8:22:49,07:30-08:30,e,1,1,n,
6/25/2019,8:22:51,07:30-08:30,e,2,0,w,
6/25/2019,8:22:52,07:30-08:30,e,2,0,w,
6/25/2019,8:22:59,07:30-08:30,e,1,0,w,
6/25/2019,8:23:07,07:30-08:30,e,1,0,w,
6/25/2019,8:23:16,07:30-08:30,e,1,0,w,
6/25/2019,8:23:27,07:30-08:30,e,1,0,w,
6/25/2019,8:23:28,07:30-08:30,e,2,0,w,
6/25/2019,8:23:29,07:30-08:30,e,1,0,w,
6/25/2019,8:23:35,07:30-08:30,e,1,0,w,
6/25/2019,8:23:36,07:30-08:30,e,1,0,w,
6/25/2019,8:23:45,07:30-08:30,e,1,0,w,
6/25/2019,8:23:46,07:30-08:30,e,1,0,w,
6/25/2019,8:23:48,07:30-08:30,e,1,0,w,
6/25/2019,8:23:48,07:30-08:30,e,1,0,w,
